UsageClass,CheckoutType,MaterialType,CheckoutYear,CheckoutMonth,Checkouts,Title,ISBN,Creator,Subjects,Publisher,PublicationYear
Digital,OverDrive,AUDIOBOOK,2021,12,3,"The Demigod Files: Percy Jackson and the Olympians Series, Book 4.5 (unabridged)",,Rick Riordan,"Fantasy, Juvenile Fiction, Mythology, Short Stories",Books on Tape,2009
Digital,OverDrive,EBOOK,2021,12,6,"The Staff of Serapis: Percy Jackson & The Kane Chronicles Crossover Series, Book 2",,Rick Riordan,"Fantasy, Mythology, Short Stories, Young Adult Fiction",Disney Digital Books,2016
Digital,OverDrive,EBOOK,2021,12,10,"The Battle of the Labyrinth: Percy Jackson and the Olympians Series, Book 4",,Rick Riordan,"Juvenile Fiction, Juvenile Literature, Mythology",Disney Digital Books,2011
Digital,OverDrive,EBOOK,2021,12,12,"The Son of Sobek: Percy Jackson & The Kane Chronicles Crossover Series, Book 1",,Rick Riordan,"Fantasy, Juvenile Fiction, Mythology, Short Stories",Disney Digital Books,2015
Digital,OverDrive,EBOOK,2021,12,6,"The Crown of Ptolemy: Percy Jackson & The Kane Chronicles Crossover Series, Book 3",,Rick Riordan,"Fantasy, Juvenile Fiction, Mythology, Short Stories",Disney Digital Books,2016
Digital,OverDrive,EBOOK,2022,1,5,"The Demigod Files: Percy Jackson and the Olympians Series, Book 4.5",,Rick Riordan,"Fantasy, Juvenile Fiction, Mythology, Short Stories",Disney Digital Books,2011
Physical,Horizon,BOOK,2022,1,10,"Percy Jackson & the Olympians. Book five, The last Olympian : the graphic novel / by Rick Riordan ; adapted by Robert Venditti ; art by Orpheus Collar and Antoine Dodé ; lettering by Chris Dickey.",,"Riordan, Rick","Jackson Percy Fictitious character Comic books strips etc, Mythology Greek Comic books strips etc, Fate and fatalism Comic books strips etc, Monsters Comic books strips etc, Animals Mythical Comic books strips etc, Titans Mythology Comic books strips etc, Cartoons and comics, Comics adaptations, Graphic novels","Disney-Hyperion,",2019.
Digital,OverDrive,AUDIOBOOK,2022,1,8,Percy Jackson's Greek Gods (unabridged),,Rick Riordan,"Fantasy, Juvenile Fiction, Juvenile Literature, Mythology",Books on Tape,2014
Digital,OverDrive,AUDIOBOOK,2022,1,6,"The Demigod Files: Percy Jackson and the Olympians Series, Book 4.5 (unabridged)",,Rick Riordan,"Fantasy, Juvenile Fiction, Mythology, Short Stories",Books on Tape,2009
Digital,OverDrive,EBOOK,2022,1,13,Percy Jackson's Greek Heroes,,Rick Riordan,"Fantasy, Mythology, Young Adult Fiction",Disney Digital Books,2016
Physical,Horizon,VIDEODISC,2022,1,1,"Percy Jackson & the Olympians : the lightning thief / 20th Century Fox ; Dune Entertainment ; Fox 2000 Pictures ; a 1492 Pictures/Sunswept Entertainment production ; produced by Karen Rosenfelt, Chris Columbus, Michael Barnathan, Mark Radcliff ; screenplay by Craig Titley ; directed by Chris Columbus.",,,"Jackson Percy Fictitious character Drama, Zeus Greek deity Drama, Teenagers Conduct of life Drama, Gods Greek Drama, Malicious accusation Drama, Fantasy films, Action and adventure films, Fiction films, Feature films, Video recordings for the hearing impaired, Video recordings for people with visual disabilities","20th Century Fox Home Entertainment,",[2010]
Physical,Horizon,BOOK,2022,1,3,Percy Jackson's Greek gods / Rick Riordan ; illustrated by John Rocco.,,"Riordan, Rick","Gods Greek Juvenile fiction, Jackson Percy Fictitious character Juvenile fiction, Gods Greek Juvenile literature","Disney-Hyperion Books,",[2014]
Digital,OverDrive,AUDIOBOOK,2022,1,15,"The Sea of Monsters: Percy Jackson and the Olympians Series, Book 2 (unabridged)",,Rick Riordan,"Fantasy, Juvenile Fiction, Juvenile Literature, Mythology",Books on Tape,2007
Digital,OverDrive,EBOOK,2022,1,5,"The Crown of Ptolemy: Percy Jackson & The Kane Chronicles Crossover Series, Book 3",,Rick Riordan,"Fantasy, Juvenile Fiction, Mythology, Short Stories",Disney Digital Books,2016
Physical,Horizon,VIDEODISC,2022,1,3,"Percy Jackson. Sea of monsters / 20th Century Fox ; Fox 2000 Pictures ; in association with TSG Entertainment ; a Sunswept Entertainment/1492 Pictures production ; produced by Karen Rosenfelt, Mark Morgan ; directed by Thor Freudenthal ; screenplay by Marc Guggenheim.",,,"Jackson Percy Fictitious character Drama, Gods Greek Drama, Mythology Greek Drama, Monsters Drama, Argonauts Greek mythology Drama, Bermuda Triangle Drama, Feature films, Action and adventure films, Fantasy films, Fiction films, Video recordings for the hearing impaired, Video recordings for people with visual disabilities","20th Century Fox Home Entertainment,",[2013]
Physical,Horizon,BOOK,2022,1,9,"Percy Jackson & the Olympians. Book four, The battle of the Labyrinth : the graphic novel / by Rick Riordan ; adapted by Robert Venditti ; art by Orpheus Collar and Antoine Dodé ; lettering by Chris Dickey.",,"Riordan, Rick","Riordan Rick Battle of the Labyrinth Adaptations, Mythology Greek Comic books strips etc, Labyrinths Comic books strips etc, Camps Comic books strips etc, Monsters Comic books strips etc, Animals Mythical Comic books strips etc, Titans Mythology Comic books strips etc, Comics adaptations, Graphic novels","Disney-Hyperion,",2018.
Digital,OverDrive,EBOOK,2022,1,7,"The Sea of Monsters: The Graphic Novel: Percy Jackson and the Olympians Graphic Novel Series, Book 2",,Rick Riordan,"Comic and Graphic Books, Juvenile Fiction, Juvenile Literature, Mythology",Disney Digital Books,2016
Physical,Horizon,BOOK,2022,1,13,The lightning thief / Rick Riordan ; illustrated by John Rocco.,,"Riordan, Rick","Jackson Percy Fictitious character Juvenile fiction, Zeus Greek deity Juvenile fiction, Poseidon Greek deity Juvenile fiction, Mythology Greek Juvenile fiction, Camps Juvenile fiction, Fathers and sons Juvenile fiction, Fantasy fiction","Disney/Hyperion,",2018.
Digital,OverDrive,AUDIOBOOK,2022,1,17,"The Titan's Curse: Percy Jackson and the Olympians Series, Book 3 (unabridged)",,Rick Riordan,"Fantasy, Juvenile Fiction, Juvenile Literature, Mythology",Books on Tape,2007
Digital,OverDrive,EBOOK,2022,1,15,"The Last Olympian: Percy Jackson and the Olympians Series, Book 5",,Rick Riordan,"Juvenile Fiction, Mythology",Disney Digital Books,2011
Digital,OverDrive,AUDIOBOOK,2022,1,6,Percy Jackson's Greek Heroes (unabridged),,Rick Riordan,"Fantasy, Juvenile Fiction, Juvenile Literature, Mythology",Books on Tape,2015
Digital,OverDrive,EBOOK,2022,1,16,"The Battle of the Labyrinth: The Graphic Novel: Percy Jackson and the Olympians Graphic Novel Series, Book 4",,Rick Riordan,"Comic and Graphic Books, Juvenile Fiction, Juvenile Literature, Mythology",Disney Digital Books,2018
Digital,OverDrive,EBOOK,2022,1,10,"The Son of Sobek: Percy Jackson & The Kane Chronicles Crossover Series, Book 1",,Rick Riordan,"Fantasy, Juvenile Fiction, Mythology, Short Stories",Disney Digital Books,2015
Digital,OverDrive,EBOOK,2022,1,9,"The Lightning Thief: The Graphic Novel: Percy Jackson and the Olympians Graphic Novel Series, Book 1",,Rick Riordan,"Comic and Graphic Books, Juvenile Fiction",Disney Digital Books,2016
Physical,Horizon,BOOK,2022,1,7,"Percy Jackson & the Olympians. Book two, The sea of monsters : the graphic novel / by Rick Riordan ; adapted by Robert Venditti ; art by Attila Futaki ; lettering by Chris Dickey.",,"Riordan, Rick","Riordan Rick Sea of monsters Adaptations, Jackson Percy Fictitious character Comic books strips etc, Mythology Greek Comic books strips etc, Monsters Comic books strips etc, Fathers and sons Comic books strips etc, Poseidon Greek deity Comic books strips etc, Graphic novels","Disney-Hyperion Books,",[2013]
Digital,OverDrive,EBOOK,2022,1,5,"The Lightning Thief: Percy Jackson and the Olympians Series, Book 1",,Rick Riordan,"Fantasy, Juvenile Fiction, Juvenile Literature, Mythology",Disney Digital Books,2019
Digital,OverDrive,EBOOK,2022,1,12,"The Battle of the Labyrinth: Percy Jackson and the Olympians Series, Book 4",,Rick Riordan,"Juvenile Fiction, Juvenile Literature, Mythology",Disney Digital Books,2011
